county,precinct,office,district,party,candidate,votes
Bibb,,U.S. House,8,Republican,Austin Scott (I),14761
Bleckley,,District Attorney,Oconee Judicial Circuit,Republican,Timothy G. Vaughn (I),5200
Bleckley,,President,,Democrat,Kamala D. Harris,1339
Bleckley,,President,,Green,Jill Stein,7
Bleckley,,President,,Libertarian,Chase Oliver,13
Bleckley,,President,,Republican,Donald J. Trump,4685
Bleckley,,State House,133,Republican,Danny Mathis (I),5441
Bleckley,,State Senate,20,Republican,Larry Walker (I),5288
Bleckley,,U.S. House,8,Democrat,Darrius Butler,1098
Bleckley,,U.S. House,8,Republican,Austin Scott (I),4757
Brantley,,President,,Democrat,Kamala D. Harris,736
Brantley,,President,,Green,Jill Stein,4
Brantley,,President,,Libertarian,Chase Oliver,16
Brantley,,President,,Republican,Donald J. Trump,7744
Brantley,,State House,174,Republican,John Corbett (I),7589
Brantley,,State Senate,3,Republican,Mike Hodges (I),7648
Brantley,,U.S. House,1,Democrat,Patti Hewitt,641
Brantley,,U.S. House,1,Republican,"Earl L. ""Buddy"" Carter (I)",7603
Brooks,,District Attorney,Southern Judicial Circuit,Republican,Brad Shealy (I),5800
Brooks,,President,,Democrat,Kamala D. Harris,2629
Brooks,,President,,Green,Jill Stein,13
Brooks,,President,,Libertarian,Chase Oliver,8
Brooks,,President,,Republican,Donald J. Trump,4560
Brooks,,State House,175,Democrat,Anissa Knight Wiseman,2319
Brooks,,State House,175,Republican,John LaHood (I),4589
Brooks,,State Senate,11,Republican,Sam Watson (I),5637
Brooks,,U.S. House,8,Democrat,Darrius Butler,2344
Brooks,,U.S. House,8,Republican,Austin Scott (I),4599
Bryan,,President,,Democrat,Kamala D. Harris,7779
Bryan,,President,,Green,Jill Stein,55
Bryan,,President,,Libertarian,Chase Oliver,79
Bryan,,President,,Republican,Donald J. Trump,16738
Bryan,,State House,160,Republican,Lehman Franklin (I),4503
Bryan,,State House,164,Republican,Ron Stephens (I),8466
Bryan,,State House,166,Democrat,Gay Fortson,2167
Bryan,,State House,166,Republican,Jesse L. Petrea (I),6362
Bryan,,State Senate,1,Republican,Ben Watson (I),20464
Bryan,,U.S. House,1,Democrat,Patti Hewitt,6815
Bryan,,U.S. House,1,Republican,"Earl L. ""Buddy"" Carter (I)",17404
Bulloch,,District Attorney,Ogeechee Judicial Circuit,Republican,Robert Busbee,26646
Bulloch,,President,,Democrat,Kamala D. Harris,11514
Bulloch,,President,,Green,Jill Stein,48
Bulloch,,President,,Libertarian,Chase Oliver,110
Bulloch,,President,,Republican,Donald J. Trump,20985
Bulloch,,State House,158,Democrat,Madeline Ryan Smith,2921
Bulloch,,State House,158,Republican,Butch Parrish (I),5215
Bulloch,,State House,159,Republican,Jon G. Burns (I),4686
Bulloch,,State House,160,Republican,Lehman Franklin (I),15242
Bulloch,,State Senate,4,Republican,Billy Hickman (I),26687
Bulloch,,U.S. House,12,Democrat,"Elizabeth ""Liz"" Johnson",10607
Bulloch,,U.S. House,12,Republican,Rick W. Allen (I),21382
Burke,,District Attorney,Augusta Judicial Circuit,Democrat,Jared T. Williams (I),8000
Burke,,President,,Democrat,Kamala D. Harris,4994
Burke,,President,,Green,Jill Stein,16
Burke,,President,,Libertarian,Chase Oliver,33
Burke,,President,,Republican,Donald J. Trump,6027
Burke,,State House,126,Democrat,"L.C. Myles, Jr.",4658
Burke,,State House,126,Republican,William C. Harris,5962
Burke,,State Senate,23,Democrat,Shayna Boston,4556
Burke,,State Senate,23,Republican,Max Burns (I),6166
Burke,,U.S. House,12,Democrat,"Elizabeth ""Liz"" Johnson",4538
Burke,,U.S. House,12,Republican,Rick W. Allen (I),6244
Butts,,District Attorney,Towaliga Judicial Circuit,Republican,Jonathan L. Adams (I),11040
Butts,,President,,Democrat,Kamala D. Harris,3544
Butts,,President,,Green,Jill Stein,12
Butts,,President,,Libertarian,Chase Oliver,39
Butts,,President,,Republican,Donald J. Trump,9424
Butts,,State House,118,Democrat,Sharonda Bell,3188
Butts,,State House,118,Republican,Clint Crowe (I),9443
Butts,,State Senate,25,Republican,"Ricky ""Rick"" Williams (I)",11086
Butts,,U.S. House,10,Democrat,"Alexandra ""Lexy"" Doherty",2991
Butts,,U.S. House,10,Republican,Mike Collins (I),9730
Calhoun,,District Attorney,South Georgia Judicial Circuit,Republican,Joe Mulholland (I),1547
Calhoun,,President,,Democrat,Kamala D. Harris,1153
Calhoun,,President,,Green,Jill Stein,0
Calhoun,,President,,Libertarian,Chase Oliver,3
Calhoun,,President,,Republican,Donald J. Trump,900
Calhoun,,State House,154,Republican,Gerald E. Greene (I),1650
Calhoun,,State Senate,12,Democrat,Freddie Powell Sims (I),1646
Calhoun,,U.S. House,2,Democrat,Sanford Bishop (I),1316
Calhoun,,U.S. House,2,Republican,A. Wayne Johnson,713
Camden,,District Attorney,Brunswick Judicial Circuit,Republican,Keith Higgins (I),21790
Camden,,President,,Democrat,Kamala D. Harris,8405
Camden,,President,,Green,Jill Stein,54
Camden,,President,,Libertarian,Chase Oliver,115
Camden,,President,,Republican,Donald J. Trump,17819
Camden,,State House,180,Democrat,Defonsio Daniels,7816
Camden,,State House,180,Republican,Steven Sainz (I),17733
Camden,,State Senate,3,Republican,Mike Hodges (I),21947
Camden,,U.S. House,1,Democrat,Patti Hewitt,7637
Camden,,U.S. House,1,Republican,"Earl L. ""Buddy"" Carter (I)",18110
Candler,,District Attorney,Middle Judicial Circuit,Republican,Tripp Fitzner (I),3953
Candler,,President,,Democrat,Kamala D. Harris,1196
Candler,,President,,Green,Jill Stein,3
Candler,,President,,Libertarian,Chase Oliver,3
Candler,,President,,Republican,Donald J. Trump,3366
Candler,,State House,158,Democrat,Madeline Ryan Smith,995
Candler,,State House,158,Republican,Butch Parrish (I),3439
Candler,,State Senate,4,Republican,Billy Hickman (I),3998
Candler,,U.S. House,12,Democrat,"Elizabeth ""Liz"" Johnson",1064
Candler,,U.S. House,12,Republican,Rick W. Allen (I),3407
Carroll,,District Attorney,Coweta Judicial Circuit,Republican,Herb Cranford (I),50888
Carroll,,President,,Democrat,Kamala D. Harris,17634
Carroll,,President,,Green,Jill Stein,108
Carroll,,President,,Libertarian,Chase Oliver,216
Carroll,,President,,Republican,Donald J. Trump,42536
Carroll,,State House,18,Republican,Tyler Paul Smith (I),9539
Carroll,,State House,70,Democrat,Diane Boulai,224
Carroll,,State House,70,Republican,Lynn Smith (I),1405
Carroll,,State House,71,Democrat,Kwasi Hudson,10092
Carroll,,State House,71,Republican,Justin 'Jutt' Howard,20442
Carroll,,State House,72,Democrat,Rodney Ross Moore,4638
Carroll,,State House,72,Republican,David Huddleston (I),12070
Carroll,,State Senate,30,Democrat,Wanda Cooper,13328
Carroll,,State Senate,30,Republican,Timothy J. Bearden (I),28671
Carroll,,State Senate,6,Democrat,Jenny Enderlin,3142
Carroll,,State Senate,6,Republican,Matt Brass (I),14224
Carroll,,U.S. House,3,Democrat,Maura Keller,16912
Carroll,,U.S. House,3,Republican,Brian Jack,42642
Catoosa,,District Attorney,Judicial Circuit Lookout Mountain,Republican,Clayton Fuller (I),30173
Catoosa,,President,,Democrat,Kamala D. Harris,7704
Catoosa,,President,,Green,Jill Stein,47
Catoosa,,President,,Libertarian,Chase Oliver,137
Catoosa,,President,,Republican,Donald J. Trump,27150
Catoosa,,State House,2,Republican,Steve Tarvin (I),4195
Catoosa,,State House,3,Republican,Mitchell Horner (I),25884
Catoosa,,State Senate,53,Democrat,Bart Alexander Bryant,7416
Catoosa,,State Senate,53,Republican,Colton Moore (I),26403
Catoosa,,U.S. House,14,Democrat,Shawn Harris,9349
Catoosa,,U.S. House,14,Republican,Marjorie Taylor Greene (I),24936
Charlton,,President,,Democrat,Kamala D. Harris,1007
Charlton,,President,,Green,Jill Stein,5
Charlton,,President,,Libertarian,Chase Oliver,9
Charlton,,President,,Republican,Donald J. Trump,3607
Charlton,,State House,174,Republican,John Corbett (I),3862
Charlton,,State Senate,3,Republican,Mike Hodges (I),3885
Charlton,,U.S. House,1,Democrat,Patti Hewitt,807
Charlton,,U.S. House,1,Republican,"Earl L. ""Buddy"" Carter (I)",3661
Chatham,,District Attorney,Eastern Judicial Circuit,Democrat,Shalena Cook Jones (I),72817
Chatham,,District Attorney,Eastern Judicial Circuit,Republican,André Pretorius,63423
Chatham,,President,,Democrat,Kamala D. Harris,82758
Chatham,,President,,Green,Jill Stein,444
Chatham,,President,,Libertarian,Chase Oliver,571
Chatham,,President,,Republican,Donald J. Trump,57336
Chatham,,State House,161,Republican,Bill Hitchens (I),8969
Chatham,,State House,162,Democrat,Carl W. Gilliard (I),16033
Chatham,,State House,162,Republican,Keith Padgett,8186
Chatham,,State House,163,Democrat,Anne Allen Westbrook (I),20697
Chatham,,State House,164,Republican,Ron Stephens (I),15607
Chatham,,State House,165,Democrat,Edna Jackson (I),21840
Chatham,,State House,166,Democrat,Gay Fortson,9070
Chatham,,State House,166,Republican,Jesse L. Petrea (I),22054
Chatham,,State Senate,1,Republican,Ben Watson (I),39627
Chatham,,State Senate,2,Democrat,Derek Mallow (I),65049
Chatham,,State Senate,4,Republican,Billy Hickman (I),9262
Chatham,,U.S. House,1,Democrat,Patti Hewitt,74538
Chatham,,U.S. House,1,Republican,"Earl L. ""Buddy"" Carter (I)",64221
Chattahoochee,,District Attorney,Chattahoochee Judicial Circuit,Democrat,Anthony Johnson,634
Chattahoochee,,District Attorney,Chattahoochee Judicial Circuit,Republican,Don Kelly (I),968
Chattahoochee,,President,,Democrat,Kamala D. Harris,703
Chattahoochee,,President,,Green,Jill Stein,3
Chattahoochee,,President,,Libertarian,Chase Oliver,6
Chattahoochee,,President,,Republican,Donald J. Trump,982
Chattahoochee,,State House,151,Republican,Mike Cheokas (I),1261
Chattahoochee,,State Senate,15,Democrat,Ed Harbison (I),1151
Chattahoochee,,U.S. House,2,Democrat,Sanford Bishop (I),771
Chattahoochee,,U.S. House,2,Republican,A. Wayne Johnson,887
Chattooga,,District Attorney,Judicial Circuit Lookout Mountain,Republican,Clayton Fuller (I),9493
Chattooga,,President,,Democrat,Kamala D. Harris,1896
Chattooga,,President,,Green,Jill Stein,13
Chattooga,,President,,Libertarian,Chase Oliver,28
Chattooga,,President,,Republican,Donald J. Trump,8769
Chattooga,,State House,12,Democrat,Logan Johnson,1661
Chattooga,,State House,12,Republican,Eddie Lumsden (I),8649
Chattooga,,State Senate,53,Democrat,Bart Alexander Bryant,2199
Chattooga,,State Senate,53,Republican,Colton Moore (I),8065
Chattooga,,U.S. House,14,Democrat,Shawn Harris,2524
Chattooga,,U.S. House,14,Republican,Marjorie Taylor Greene (I),7998
Cherokee,,District Attorney,Blue Ridge Judicial Circuit,Republican,Susan K. Treadaway (I),135755
Cherokee,,President,,Democrat,Kamala D. Harris,48838
Cherokee,,President,,Green,Jill Stein,432
Cherokee,,President,,Libertarian,Chase Oliver,869
Cherokee,,President,,Republican,Donald J. Trump,112142
Cherokee,,State House,11,Democrat,Kayla L. Hollifield,655
Cherokee,,State House,11,Republican,Rick Jasperse (I),3886
Cherokee,,State House,14,Republican,Mitchell L. Scoggins (I),5892
Cherokee,,State House,20,Republican,Charlice Byrd (I),28540
Cherokee,,State House,21,Democrat,Mitchell Simmons,9668
Cherokee,,State House,21,Republican,Brad Thomas (I),28977
Cherokee,,State House,22,Democrat,"James ""JL"" Shade",5393
Cherokee,,State House,22,Republican,Jordan Ridley (I),11399
Cherokee,,State House,23,Republican,Mandi Ballinger (I),29402
Cherokee,,State House,44,Democrat,Danielle Bell,4452
Cherokee,,State House,44,Republican,Don L. Parsons (I),7641
Cherokee,,State House,46,Democrat,Micheal Garza,3251
Cherokee,,State House,46,Republican,John Carson (I),5906
Cherokee,,State House,47,Democrat,Debra Shigley,586
Cherokee,,State House,47,Republican,Jan Jones (I),2132
Cherokee,,State Senate,21,Democrat,Lillia Michelle Lionel,15504
Cherokee,,State Senate,21,Republican,Brandon Beach (I),53838
Cherokee,,State Senate,32,Republican,Kay Kirkpatrick (I),42833
Cherokee,,State Senate,56,Democrat,JD Jordan,12354
Cherokee,,State Senate,56,Republican,John Albers (I),25952
Cherokee,,U.S. House,11,Democrat,"Katy ""Kate"" L. Stamper",33209
Cherokee,,U.S. House,11,Republican,Barry Loudermilk (I),92397
Cherokee,,U.S. House,7,Democrat,Bob Christian,5874
Cherokee,,U.S. House,7,Republican,Rich McCormick (I),23658
Clarke,,District Attorney,Western Judicial Circuit,Democrat,Deborah Gonzalez (I),24687
Clarke,,District Attorney,Western Judicial Circuit,Independent,Kalki Yalamanchili,25211
Clarke,,President,,Democrat,Kamala D. Harris,36297
Clarke,,President,,Green,Jill Stein,244
Clarke,,President,,Libertarian,Chase Oliver,297
Clarke,,President,,Republican,Donald J. Trump,16049
Clarke,,State House,120,Democrat,Andrew Ferguson,8281
Clarke,,State House,120,Republican,Houston Gaines (I),6908
Clarke,,State House,121,Democrat,Eric Martin Gisler,6954
Clarke,,State House,121,Republican,Marcus A. Wiedower (I),3791
Clarke,,State House,122,Democrat,Spencer Frye (I),17410
Clarke,,State House,124,Democrat,Melanie M. Miller,3942
Clarke,,State House,124,Republican,Trey Rhodes (I),2008
Clarke,,State Senate,46,Democrat,Gareth Fenley,12028
Clarke,,State Senate,46,Republican,Bill Cowsert (I),8466
Clarke,,State Senate,47,Democrat,Conolus Scott,21772
Clarke,,State Senate,47,Republican,Frank Ginn (I),9460
Clarke,,U.S. House,10,Democrat,"Alexandra ""Lexy"" Doherty",34428
Clarke,,U.S. House,10,Republican,Mike Collins (I),17515
Clay,,President,,Democrat,Kamala D. Harris,771
Clay,,President,,Green,Jill Stein,2
Clay,,President,,Libertarian,Chase Oliver,6
Clay,,President,,Republican,Donald J. Trump,663
Clay,,State House,154,Republican,Gerald E. Greene (I),1168
Clay,,State Senate,12,Democrat,Freddie Powell Sims (I),1049
Clay,,U.S. House,2,Democrat,Sanford Bishop (I),797
Clay,,U.S. House,2,Republican,A. Wayne Johnson,613
Clayton,,District Attorney,Clayton Judicial Circuit,Democrat,Tasha M. Mosley (I),101611
Clayton,,President,,Democrat,Kamala D. Harris,94203
Clayton,,President,,Green,Jill Stein,351
Clayton,,President,,Libertarian,Chase Oliver,298
Clayton,,President,,Republican,Donald J. Trump,16877
Clayton,,State House,74,Democrat,"Robert Flournoy, Jr.",18254
Clayton,,State House,75,Democrat,"Eric W. Bell, II (I)",20971
Clayton,,State House,76,Democrat,Sandra Givens Scott (I),20380
Clayton,,State House,77,Democrat,Rhonda Burnough (I),18552
Clayton,,State House,78,Democrat,Demetrius Douglas (I),6643
Clayton,,State House,79,Democrat,Yasmin Neal (I),16118
Clayton,,State Senate,17,Democrat,Gail Davenport (I),31784
Clayton,,State Senate,34,Democrat,Kenya Wicks,44114
Clayton,,State Senate,34,Republican,Andrew E. Honeycutt,6563
Clayton,,State Senate,44,Democrat,Elena Parent (I),21897
Clayton,,U.S. House,13,Democrat,David Scott (I),46529
Clayton,,U.S. House,13,Republican,Jonathan Chavez,8334
Clayton,,U.S. House,5,Democrat,Nikema Williams (I),47263
Clayton,,U.S. House,5,Republican,"John ""Bongo"" Salvesen",7218
Clinch,,District Attorney,Alapaha Judicial Circuit,Republican,Chase L. Studstill (I),2413
Clinch,,President,,Democrat,Kamala D. Harris,702
Clinch,,President,,Green,Jill Stein,2
Clinch,,President,,Libertarian,Chase Oliver,3
Clinch,,President,,Republican,Donald J. Trump,2201
Clinch,,State House,174,Republican,John Corbett (I),2409
Clinch,,State Senate,8,Republican,Russ Goodman (I),2507
Clinch,,U.S. House,8,Democrat,Darrius Butler,545
Clinch,,U.S. House,8,Republican,Austin Scott (I),2109
Cobb,,District Attorney,Cobb Judicial Circuit,Democrat,Sonya F. Allen,302274
Cobb,,President,,Democrat,Kamala D. Harris,228404
Cobb,,President,,Green,Jill Stein,1951
Cobb,,President,,Libertarian,Chase Oliver,2335
Cobb,,President,,Republican,Donald J. Trump,168679
Cobb,,State House,19,Democrat,R.J. Coyle,3874
Cobb,,State House,19,Republican,Joseph Gullett (I),5271
Cobb,,State House,22,Democrat,"James ""JL"" Shade",7249
Cobb,,State House,22,Republican,Jordan Ridley (I),8003
Cobb,,State House,34,Democrat,Karl Gallegos,16053
Cobb,,State House,34,Republican,Devan Seabaugh (I),21849
Cobb,,State House,35,Democrat,Lisa Gayle Campbell (I),16279
Cobb,,State House,35,Republican,Gary Cecil Chaffee,10501
Cobb,,State House,36,Republican,Ginny Ehrhart (I),29260
Cobb,,State House,37,Democrat,Mary Frances Williams (I),14748
Cobb,,State House,37,Republican,Shea Taylor,11725
Cobb,,State House,38,Democrat,David Wilkerson (I),25094
Cobb,,State House,39,Democrat,Terry Cummings (I),22774
Cobb,,State House,41,Democrat,Michael Smith (I),15280
Cobb,,State House,41,Republican,Andrea Smith,6542
Cobb,,State House,42,Democrat,Gabriel Sanchez,16689
Cobb,,State House,42,Republican,Diane E. Jackson,9673
Cobb,,State House,43,Democrat,Solomon Adesanya (I),18742
Cobb,,State House,44,Democrat,Danielle Bell,10119
Cobb,,State House,44,Republican,Don L. Parsons (I),11575
Cobb,,State House,45,Democrat,Eric Castater,16027
Cobb,,State House,45,Republican,Sharon Cooper (I),21650
Cobb,,State House,46,Democrat,Micheal Garza,12023
Cobb,,State House,46,Republican,John Carson (I),15969
Cobb,,State House,60,Democrat,Sheila Jones (I),2941
Cobb,,State House,60,Republican,Cathy G. Henson,2352
Cobb,,State House,61,Democrat,Mekyah McQueen,18114
Cobb,,State Senate,28,Democrat,Donzella James (I),35523
Cobb,,State Senate,32,Republican,Kay Kirkpatrick (I),39566
Cobb,,State Senate,33,Democrat,Michael Doc Rhett (I),65983
Cobb,,State Senate,35,Democrat,Jason Esteves (I),44960
Cobb,,State Senate,37,Democrat,Vanessa Ella Parker,46998
Cobb,,State Senate,37,Republican,Ed Setzler (I),61295
Cobb,,State Senate,56,Democrat,JD Jordan,24390
Cobb,,State Senate,56,Republican,John Albers (I),33026
Cobb,,U.S. House,11,Democrat,"Katy ""Kate"" L. Stamper",79247
Cobb,,U.S. House,11,Republican,Barry Loudermilk (I),93860
Cobb,,U.S. House,14,Democrat,Shawn Harris,39976
Cobb,,U.S. House,14,Republican,Marjorie Taylor Greene (I),42205
Cobb,,U.S. House,6,Democrat,Lucy McBath (I),95624
Cobb,,U.S. House,6,Republican,Jeff Criswell,38781
Coffee,,President,,Democrat,Kamala D. Harris,4295
Coffee,,President,,Green,Jill Stein,10
Coffee,,President,,Libertarian,Chase Oliver,22
Coffee,,President,,Republican,Donald J. Trump,11388
Coffee,,State House,169,Democrat,Theresa R. Rewis,3148
Coffee,,State House,169,Republican,Angie O'Steen,8379
Coffee,,State House,176,Republican,James D. Burchett (I),3191
Coffee,,State Senate,13,Republican,Carden H. Summers (I),6571
Coffee,,State Senate,19,Republican,Blake Tillery (I),6122
Coffee,,U.S. House,8,Democrat,Darrius Butler,3797
Coffee,,U.S. House,8,Republican,Austin Scott (I),11134
Colquitt,,District Attorney,Southern Judicial Circuit,Republican,Brad Shealy (I),14071
Colquitt,,President,,Democrat,Kamala D. Harris,4114
Colquitt,,President,,Green,Jill Stein,15
Colquitt,,President,,Libertarian,Chase Oliver,31
Colquitt,,President,,Republican,Donald J. Trump,12451
Colquitt,,State House,172,Republican,Charles 'Chas' Cannon (I),14140
Colquitt,,State Senate,11,Republican,Sam Watson (I),14277
Colquitt,,U.S. House,8,Democrat,Darrius Butler,3419
Colquitt,,U.S. House,8,Republican,Austin Scott (I),12807
Columbia,,President,,Democrat,Kamala D. Harris,31624
Columbia,,President,,Green,Jill Stein,301
Columbia,,President,,Libertarian,Chase Oliver,338
Columbia,,President,,Republican,Donald J. Trump,53657
Columbia,,State House,123,Democrat,Hope S. Beard,326
Columbia,,State House,123,Republican,Rob Leverett (I),1202
Columbia,,State House,125,Democrat,Kay Turner,10811
Columbia,,State House,125,Republican,Gary Richardson (I),18136
Columbia,,State House,127,Republican,Mark Newton (I),17856
Columbia,,State House,131,Democrat,Heather Rose White,11466
Columbia,,State House,131,Republican,Rob Clifton,21351
Columbia,,State Senate,23,Democrat,Shayna Boston,12201
Columbia,,State Senate,23,Republican,Max Burns (I),16882
Columbia,,State Senate,24,Republican,Lee Anderson (I),47170
Columbia,,U.S. House,12,Democrat,"Elizabeth ""Liz"" Johnson",28720
