precinct_id,C_TOT24,C_HSP24,C_NHS24,C_WHT24,C_BLA24,C_AMI24,C_ASI24,C_NHP24,C_2OM24,C_BLW24,C_AIW24,C_ASW24,C_AIB24,C_AIA24,C_ASN24,C_BLK24,CVAP_TOT24,CVAP_HSP24,CVAP_NHS24,CVAP_WHT24,CVAP_BLA24,CVAP_AMI24,CVAP_ASI24,CVAP_NHP24,CVAP_2OM24,CVAP_BLW24,CVAP_AIW24,CVAP_ASW24,CVAP_AIB24,CVAP_AIA24,CVAP_ASN24,CVAP_BLK24
PUTNAM - 108,2365,50,2330,2182,165,0,4,0,0,0,2,30,0,2,23,170,2132,36,2112,1964,141,0,0,0,0,0,2,36,0,2,36,141
QUITMAN - G,2136,11,2125,924,1135,0,0,0,0,58,0,13,0,0,13,1200,1828,6,1818,833,988,0,0,0,0,0,0,13,0,0,13,985
QUITMAN - M,123,7,116,43,53,0,0,0,0,15,0,0,0,0,0,61,110,12,102,35,51,0,0,0,0,0,0,0,0,0,0,54
RABUN - RABUN,16611,1025,15586,15032,127,0,4,4,15,161,167,76,0,167,80,288,13883,640,13243,12866,132,0,0,0,12,63,139,31,0,139,31,195
RANDOLPH - 131,205,0,201,127,85,0,0,0,0,0,0,0,0,0,0,85,173,0,165,112,68,0,0,0,0,0,0,0,0,0,0,65
RANDOLPH - 334,969,44,890,289,614,0,0,0,0,22,4,0,6,7,0,644,740,2,736,240,521,0,0,0,0,15,3,0,3,4,0,541
RANDOLPH - 566,388,76,328,191,113,0,0,0,0,15,7,0,2,11,0,127,275,9,268,148,95,0,0,0,0,6,5,0,2,9,0,102
RANDOLPH - 718A,2708,49,2645,639,2001,0,0,0,0,0,0,9,0,0,9,2000,1923,67,1874,449,1333,0,0,0,0,0,0,8,0,0,8,1334
RANDOLPH - 718B,1006,0,1003,0,1094,0,0,0,0,0,0,0,0,0,0,1094,692,0,690,0,769,0,0,0,0,0,0,0,0,0,0,769
RANDOLPH - 934,426,22,411,258,63,0,0,0,0,0,0,0,0,0,0,66,292,14,277,242,35,0,0,0,0,0,0,0,0,0,0,39
RANDOLPH - 947,113,44,100,63,14,0,0,0,0,1,1,0,0,2,0,14,84,3,81,63,7,0,0,0,0,1,0,0,0,0,0,7
RANDOLPH - 954,282,21,265,64,192,0,0,0,0,0,0,0,0,0,0,192,262,0,257,47,195,0,0,0,0,0,0,0,0,0,0,193
RANDOLPH - 998,87,0,85,45,9,0,0,0,0,0,0,0,0,0,0,9,68,0,66,41,6,0,0,0,0,0,0,0,0,0,0,6
RICHMOND - 101,1346,136,1260,888,233,0,3,0,20,18,0,14,50,38,14,299,1139,62,1068,774,192,0,2,0,0,9,0,15,44,34,13,250
RICHMOND - 102,1437,69,1384,598,758,5,3,0,12,54,9,0,0,12,3,786,1167,83,1113,533,566,0,2,0,18,38,1,0,0,0,2,591
RICHMOND - 103,2134,12,2109,116,2016,0,0,0,4,0,8,0,0,0,0,2012,1556,11,1538,106,1447,0,0,0,0,8,8,0,0,5,0,1454
RICHMOND - 104,4609,14,4591,299,4105,0,0,0,0,180,0,0,19,19,0,4304,3183,13,3171,190,2881,0,0,0,0,98,0,0,18,18,0,2997
RICHMOND - 105,893,36,857,207,616,0,29,0,0,0,0,5,0,0,34,616,828,37,791,197,553,6,29,0,0,0,0,6,0,6,35,553
RICHMOND - 106,1302,74,1238,393,738,2,0,4,0,76,0,0,0,0,0,822,1002,3,998,322,626,2,0,0,0,28,0,0,0,0,0,655
RICHMOND - 107,2486,120,2380,1614,694,10,17,0,0,43,4,114,6,25,107,723,2116,78,2050,1424,660,5,15,0,0,4,3,18,0,13,29,667
RICHMOND - 108,643,38,605,141,402,0,22,0,0,0,0,0,0,0,25,398,567,33,537,116,393,0,0,0,0,0,0,5,0,0,2,391
RICHMOND - 109,2042,152,1884,1051,796,0,8,0,0,0,0,0,0,0,9,796,1418,75,1337,601,706,0,8,0,0,0,7,0,0,0,8,705
RICHMOND - 110,581,70,508,141,326,0,24,0,0,2,15,0,0,15,24,330,557,67,481,127,317,0,24,0,0,2,16,0,0,17,24,319
RICHMOND - 111,1229,137,1083,631,370,0,0,0,86,29,0,0,0,14,0,404,967,126,838,505,282,0,0,0,31,46,0,0,0,10,0,316
RICHMOND - 112,1531,34,1519,953,461,0,33,0,3,0,16,39,0,24,71,460,1367,22,1358,802,447,0,36,0,0,0,3,38,0,13,74,449
RICHMOND - 113,1632,43,1536,237,1210,0,33,0,0,33,0,0,0,0,36,1267,1447,25,1409,217,1144,0,32,0,3,2,0,6,0,0,36,1169
RICHMOND - 114,1306,28,1281,188,1038,0,2,0,0,2,0,6,10,27,7,1048,1110,29,1080,187,837,0,0,0,0,5,0,9,8,28,7,855
RICHMOND - 115,1172,47,1120,545,578,0,0,0,0,24,0,0,0,10,0,602,763,7,748,342,410,0,0,0,0,0,0,0,2,12,0,408
RICHMOND - 201,1820,20,1803,75,1731,0,0,0,0,0,0,0,0,0,0,1730,1217,21,1198,65,1139,0,0,0,0,0,0,0,0,0,0,1137
RICHMOND - 202,5868,100,5769,715,4888,0,0,0,36,126,0,0,0,0,0,5012,4033,96,3936,691,3177,0,0,0,17,48,0,0,0,0,0,3224
RICHMOND - 203,1493,69,1441,8,1384,0,1,0,0,0,15,0,0,15,1,1383,1144,43,1111,4,1056,0,2,0,0,0,11,0,0,11,2,1059
RICHMOND - 204,1390,147,1228,813,308,0,21,0,0,40,0,64,0,0,65,341,1158,36,1117,750,278,0,22,0,2,11,0,55,0,0,64,293
RICHMOND - 205,2024,314,1711,483,1163,0,0,0,18,45,0,0,0,0,0,1211,1460,156,1305,440,849,0,0,0,0,16,0,0,0,0,0,865
RICHMOND - 206,1007,19,997,482,492,0,24,0,0,12,0,0,0,0,27,519,930,13,921,445,443,0,25,0,0,11,0,0,0,0,28,472
RICHMOND - 207,2600,0,2597,89,2454,0,0,0,0,47,0,0,0,0,0,2506,1539,0,1537,92,1438,0,0,0,0,0,0,0,0,0,0,1439
RICHMOND - 208,3647,203,3449,843,2547,5,25,0,0,6,44,9,0,49,42,2549,2723,49,2679,690,1980,0,24,0,0,4,44,9,0,44,41,1984
RICHMOND - 209,1938,133,1802,566,1168,0,0,0,0,12,0,51,6,6,51,1190,1291,67,1220,496,664,0,0,0,0,11,0,52,4,4,52,679
RICHMOND - 210,3516,425,3088,604,2240,0,82,0,54,82,0,0,0,0,82,2327,2761,245,2513,531,1793,0,85,0,51,0,0,0,0,0,85,1797
RICHMOND - 301,3198,151,3043,2535,473,0,75,0,31,32,11,0,0,14,75,495,2644,117,2522,2196,347,0,76,0,1,12,8,0,0,10,75,356
RICHMOND - 302,1949,216,1733,403,1135,0,1,0,44,52,0,0,0,0,0,1192,1708,179,1534,367,1025,0,1,0,3,26,0,0,0,1,0,1052
RICHMOND - 303,1806,45,1761,1441,116,6,35,0,4,0,5,53,0,7,79,128,1485,38,1447,1191,107,5,2,0,0,0,0,0,0,2,29,117
RICHMOND - 304,444,39,407,310,57,0,1,0,0,33,0,0,0,0,10,72,367,29,341,251,49,0,0,0,0,46,0,0,0,0,8,58
RICHMOND - 305,429,9,421,395,3,0,41,0,0,0,0,0,0,0,34,3,347,9,339,314,2,0,38,0,0,0,0,0,0,0,31,2
RICHMOND - 306,5322,176,5149,2015,2652,0,184,10,17,281,7,0,54,60,184,2973,4684,172,4516,1945,2093,0,176,9,11,307,6,0,52,57,176,2405
RICHMOND - 307,1955,48,1898,1346,303,10,20,0,3,38,4,156,0,12,207,362,1553,21,1529,1067,302,11,14,0,0,7,11,139,0,19,135,312
RICHMOND - 308,984,64,929,575,280,0,16,9,9,71,6,0,0,5,14,358,889,46,849,566,228,0,16,11,0,29,6,0,0,6,14,292
RICHMOND - 310,14317,909,13396,3236,9023,8,222,0,1,561,45,219,8,62,440,9590,11128,567,10551,2755,7386,6,140,0,0,84,51,57,9,66,197,7479
RICHMOND - 401,2915,118,2802,220,2552,6,0,0,0,14,11,13,0,17,13,2562,2279,40,2239,214,2002,7,0,0,0,6,17,5,0,24,5,2006
RICHMOND - 402,5924,814,5110,1370,3530,10,48,10,0,18,51,73,0,61,121,3548,3370,361,3009,797,2072,9,30,8,0,0,28,65,0,37,95,2072
RICHMOND - 404,4988,151,4844,215,4395,0,50,60,9,77,32,6,0,32,53,4476,3509,120,3398,215,2938,0,47,56,0,78,34,8,0,34,53,3026
RICHMOND - 405,3770,148,3622,400,3166,0,1,21,0,11,0,0,27,27,2,3205,2978,153,2826,278,2495,0,1,20,0,8,0,0,27,27,2,2531
RICHMOND - 406,3295,165,3130,412,2405,0,69,0,126,106,12,0,0,12,69,2511,2440,81,2359,220,2016,0,70,0,0,53,0,0,0,0,70,2069
RICHMOND - 407,2699,759,1938,1135,309,0,153,5,13,5,35,4,0,36,155,333,2604,682,1919,1075,393,4,152,4,16,0,38,6,0,46,158,430
RICHMOND - 408,804,0,804,102,637,0,0,0,0,43,0,0,22,22,0,702,571,0,571,103,426,0,0,0,0,17,0,0,25,25,0,468
RICHMOND - 501,2465,20,2449,471,1824,0,13,0,137,18,0,0,0,0,13,1852,1815,23,1796,394,1219,4,17,4,115,11,0,0,0,4,17,1236
RICHMOND - 502,4170,172,3983,428,3390,0,10,0,46,33,10,0,48,37,10,3466,2877,39,2831,405,2321,0,11,0,51,9,12,0,41,29,11,2345
RICHMOND - 503,4052,96,3958,1142,2739,0,0,0,0,75,0,4,0,0,4,2815,3341,101,3244,950,2268,0,0,0,0,26,0,0,0,0,0,2294
RICHMOND - 504,1323,61,1262,752,235,12,29,67,0,25,137,5,0,149,34,260,951,44,907,626,178,9,29,0,0,25,31,9,0,40,38,203
RICHMOND - 505,1992,0,1992,150,1842,0,0,0,0,0,0,0,0,0,0,1842,1444,0,1444,97,1347,0,0,0,0,0,0,0,0,0,0,1347
RICHMOND - 506,865,37,824,192,617,0,0,0,11,0,4,0,0,4,0,616,514,18,496,141,345,0,0,0,0,0,0,0,0,0,0,346
RICHMOND - 507,1181,26,1155,428,622,0,10,8,63,24,0,0,0,0,10,646,941,26,915,304,558,0,8,9,9,27,0,0,0,0,8,585
RICHMOND - 508,2463,162,2314,425,1535,0,0,0,61,297,0,0,12,33,0,1848,1870,154,1719,405,1155,0,0,0,29,111,0,0,0,24,0,1292
RICHMOND - 509,3035,370,2658,186,2267,0,8,0,27,162,0,4,0,0,14,2424,2387,216,2161,171,1836,0,8,0,0,159,0,6,0,0,15,1984
RICHMOND - 510,2597,162,2431,431,1867,0,7,0,50,1,9,0,52,61,7,1910,1884,100,1780,336,1368,0,5,0,71,1,5,0,26,31,5,1389
RICHMOND - 601,6460,270,6202,1284,4483,0,127,0,79,117,44,17,0,45,146,4600,5236,229,5020,1185,3525,0,126,0,83,25,44,20,0,45,145,3549
RICHMOND - 602,2085,50,2036,898,1127,0,6,0,0,10,0,0,0,0,5,1139,1695,52,1646,842,803,0,0,0,0,0,0,0,0,0,0,805
RICHMOND - 603,3941,154,3787,2069,1683,0,25,0,0,0,0,0,10,10,25,1693,2866,148,2718,1397,1294,0,16,0,0,0,0,4,7,7,20,1301
RICHMOND - 604,2725,401,2308,941,1211,0,9,0,76,71,33,7,0,32,14,1284,2290,236,2037,768,1146,0,9,0,77,0,32,6,0,31,16,1147
RICHMOND - 605,2622,59,2565,552,1979,0,0,0,29,0,4,0,0,4,1,1980,1741,35,1704,431,1287,0,0,0,0,0,0,0,0,0,0,1285
RICHMOND - 606,4787,38,4745,1369,3189,18,3,4,0,159,28,6,6,35,10,3353,3479,35,3444,1247,2146,20,0,4,0,17,32,7,5,37,9,2163
RICHMOND - 607,2480,111,2364,20,2243,0,27,0,0,41,6,0,13,19,27,2301,2092,95,1997,15,1879,0,27,0,0,49,7,0,8,15,27,1938
RICHMOND - 608,2411,0,2420,1062,1325,0,28,0,0,12,0,0,0,0,26,1338,1770,0,1778,948,804,0,18,0,0,16,0,0,0,0,16,821
RICHMOND - 701,2628,41,2574,1922,541,0,17,0,0,85,0,12,0,0,29,609,2183,43,2126,1604,468,0,15,0,0,81,0,0,0,0,14,530
RICHMOND - 702,2351,181,2149,1544,365,5,85,0,6,47,6,94,0,11,175,411,1852,66,1784,1339,281,0,85,0,4,44,6,25,0,6,105,325
RICHMOND - 703,4851,229,4630,2455,1688,7,338,0,32,125,0,13,17,20,355,1820,4005,169,3839,2191,1378,7,206,0,10,34,4,15,2,15,226,1416
RICHMOND - 705,2778,156,2619,1296,1207,0,27,0,9,53,0,0,21,26,34,1301,2101,129,1969,1119,747,0,31,0,14,54,0,0,10,8,39,823
RICHMOND - 706,3647,367,3284,2403,522,0,195,0,12,39,11,16,1,12,212,576,3132,264,2864,2135,454,0,190,4,0,7,10,10,0,10,201,474
RICHMOND - 707,2395,135,2260,1208,991,0,39,0,11,0,0,11,0,0,50,991,2042,139,1903,1164,679,0,43,0,9,0,0,8,0,0,51,679
RICHMOND - 708,249,19,230,121,74,0,44,0,0,0,0,3,0,0,48,71,208,21,188,121,43,0,27,0,0,0,0,0,0,0,28,41
RICHMOND - 801,730,22,704,436,230,0,0,7,0,0,16,20,0,13,22,237,598,19,576,350,209,0,0,5,0,0,9,0,0,8,0,209
RICHMOND - 801B,714,34,671,490,129,0,0,0,0,0,6,5,0,12,2,131,551,24,522,365,111,3,0,0,0,0,4,0,0,10,0,108
RICHMOND - 802,4750,75,4676,2787,1189,0,13,0,64,411,103,101,4,107,114,1605,3922,54,3868,2402,876,4,11,0,45,343,102,77,6,112,88,1225
RICHMOND - 803,1737,406,1330,711,610,0,78,13,7,132,25,2,3,28,82,726,1421,327,1096,582,494,3,76,11,7,105,22,2,5,27,78,565
RICHMOND - 804,3754,18,3751,1373,2336,0,0,2,6,20,20,0,0,15,1,2352,2903,11,2899,1035,1856,5,0,0,7,0,16,0,0,18,0,1851
RICHMOND - 804H,3759,64,3704,2031,1272,0,0,2,24,287,34,7,0,37,7,1556,2677,6,2678,1429,1130,0,0,3,16,8,34,0,0,37,0,1155
RICHMOND - 805,1150,30,1129,429,628,0,0,0,0,22,34,0,0,24,0,648,847,4,855,292,530,0,0,0,0,0,36,0,2,28,0,536
RICHMOND - 806,2036,16,2010,1315,528,0,12,0,92,0,0,60,0,0,74,526,1553,13,1532,904,482,0,12,0,92,0,0,36,0,0,50,481
RICHMOND - 807,2778,22,2745,730,1883,0,61,0,0,25,6,0,0,6,67,1910,2185,16,2166,551,1520,0,60,0,0,0,5,0,0,5,63,1526
RICHMOND - 808,3387,333,3054,1711,1163,0,33,0,0,147,0,0,0,0,33,1310,2326,168,2158,1378,706,0,14,0,5,55,0,0,0,0,14,761
RICHMOND - 809,1817,21,1807,171,1670,0,23,0,0,0,2,0,0,2,18,1666,1136,23,1116,90,1046,0,21,0,0,0,2,0,0,2,18,1041
RICHMOND - 810,705,29,669,366,376,0,0,0,0,0,6,0,0,4,0,374,479,0,475,231,320,0,0,0,0,0,7,0,0,5,0,311
ROCKDALE - BA,7030,194,6869,1773,4368,0,125,0,152,391,39,0,0,34,165,4762,4790,140,4670,1399,2983,0,120,0,48,100,31,5,0,28,133,3085
ROCKDALE - BT,1447,102,1331,693,352,5,0,0,226,47,4,0,0,9,0,399,1114,62,1039,580,315,0,0,0,109,0,5,0,0,5,0,317
ROCKDALE - CO,7089,400,6839,1351,5331,0,5,5,46,250,26,0,0,20,38,5610,5495,153,5365,1182,4187,0,6,0,42,71,32,29,0,23,41,4255
ROCKDALE - FI,5577,29,5550,976,4324,0,1,0,28,26,148,20,4,151,17,4366,4218,31,4187,788,3181,0,0,0,28,37,137,15,0,135,12,3218
ROCKDALE - FS,3866,190,3686,988,2554,0,144,0,61,70,0,15,0,0,156,2615,3120,80,3057,881,2062,0,134,0,26,60,4,8,0,4,137,2124
ROCKDALE - HC,2951,220,2704,1055,1496,0,29,0,21,59,0,0,0,0,30,1550,2427,174,2231,1015,1103,5,22,0,5,32,8,0,0,13,23,1130
ROCKDALE - HI,4310,478,3828,1034,2431,0,0,0,115,119,1,0,0,1,0,2538,3137,219,2919,944,1705,0,0,0,88,94,3,0,0,3,0,1803
ROCKDALE - LA,5242,2130,3101,506,2359,0,0,0,9,236,7,42,10,18,8,2545,3710,976,2729,455,2080,0,0,0,5,142,9,6,8,20,0,2233
ROCKDALE - LO,4324,57,4264,1349,2848,0,8,0,14,2,3,49,5,9,58,2862,3349,52,3294,1192,2044,0,0,0,14,0,0,47,5,7,47,2052
ROCKDALE - MA,3957,290,3663,1466,1841,20,133,0,21,36,9,166,0,34,258,1876,2930,168,2762,1208,1371,24,87,0,23,8,5,19,0,32,97,1379
ROCKDALE - MI,6362,495,5846,1440,4160,0,1,0,3,78,23,0,163,181,1,4399,4801,143,4601,1218,3215,0,7,0,0,10,22,0,89,117,7,3320
ROCKDALE - OT,11238,1115,10064,1844,7535,0,58,0,85,139,11,0,150,154,63,7867,8133,566,7621,1382,5763,0,60,0,58,92,14,0,145,143,65,5980
ROCKDALE - RO,5049,468,4548,2064,2056,0,66,0,1,141,31,37,177,225,106,2382,4609,324,4273,2002,1875,0,65,0,1,151,32,36,125,173,104,2163
ROCKDALE - SA,6250,838,5429,1306,3819,5,114,0,51,101,23,0,0,26,115,3923,4376,247,4137,1144,2817,8,105,4,57,0,15,0,0,21,104,2818
ROCKDALE - SH,4358,215,4143,2025,1798,0,295,0,0,13,8,0,4,12,295,1815,3106,43,3063,1699,1215,0,134,0,0,6,5,0,4,9,134,1225
ROCKDALE - SM,4579,16,4559,1306,2842,0,111,0,118,58,3,0,99,100,110,2988,3818,11,3799,1164,2372,0,67,0,55,32,0,0,96,93,67,2497
ROCKDALE - SP,4488,91,4367,1067,3031,1,126,0,0,145,4,0,0,8,125,3166,3327,96,3219,836,2253,2,100,0,0,7,4,0,0,10,101,2253
ROCKDALE - ST,2943,172,2769,742,1917,0,21,0,92,4,1,0,0,2,21,1926,2294,180,2123,619,1476,0,22,0,28,0,0,0,0,1,22,1479
SCHLEY - 1,4500,64,4436,3741,650,0,0,0,0,11,34,0,0,34,0,661,3376,57,3319,2778,512,0,0,0,0,11,18,0,0,18,0,523
SCREVEN - 1,1956,32,1925,1037,987,0,0,0,0,31,8,0,0,10,0,1007,1632,29,1610,889,816,0,0,0,0,29,9,0,0,13,0,831
SCREVEN - 10,1703,0,1699,716,807,0,0,0,0,14,2,0,167,168,0,995,1191,0,1192,456,605,0,0,0,0,12,5,0,112,114,0,742
SCREVEN - 11,341,2,333,212,87,0,0,0,3,0,1,0,0,0,0,86,308,0,300,207,63,0,0,0,2,0,0,0,0,1,0,64
SCREVEN - 12,267,18,249,54,238,0,0,0,25,0,3,0,0,3,0,236,193,13,179,42,167,0,0,0,15,0,3,0,0,3,0,168
SCREVEN - 2,1294,40,1257,969,279,0,0,0,0,10,0,0,0,0,0,291,1095,18,1075,876,203,0,0,0,0,15,0,0,0,0,0,213
SCREVEN - 3,2068,114,1963,1125,816,0,0,0,9,6,8,0,0,8,0,821,1426,61,1378,858,508,0,0,0,7,0,9,0,0,8,0,505
SCREVEN - 4,1567,26,1545,859,665,0,0,0,0,0,2,0,0,3,0,665,1273,20,1251,716,518,0,0,0,0,0,0,0,0,2,0,518
SCREVEN - 5,811,8,800,609,169,0,0,0,0,0,27,0,0,27,0,170,705,9,694,495,178,0,0,0,0,0,22,0,0,22,0,178
SCREVEN - 6,1695,12,1684,975,402,0,0,0,0,6,10,0,6,13,0,421,1352,10,1339,748,314,0,0,0,0,0,7,0,0,6,0,314
SCREVEN - 7,1160,7,1148,654,617,0,0,0,0,2,0,0,1,3,0,613,917,0,915,524,497,0,0,0,0,0,0,0,0,0,0,499
SCREVEN - 8,507,2,508,257,262,0,0,0,0,2,2,0,0,1,0,264,445,0,448,229,231,0,0,0,0,0,4,0,0,2,0,233
SCREVEN - 9,659,36,620,378,203,0,0,0,8,0,1,0,0,2,0,208,555,24,527,352,159,0,0,0,5,0,1,0,0,1,0,162
SEMINOLE - 1,1823,99,1727,1400,299,0,0,0,0,0,2,0,0,2,0,306,1651,94,1561,1254,301,0,0,0,0,3,0,0,0,0,0,303
SEMINOLE - 2,1968,24,1938,1011,866,0,0,0,0,14,18,0,0,18,0,877,1644,2,1640,811,781,0,0,0,0,2,19,0,0,19,0,792
SEMINOLE - 3,1870,78,1792,230,1553,0,17,0,0,16,0,0,0,0,17,1565,1327,19,1304,224,1041,0,16,0,0,0,0,0,0,0,16,1034
SEMINOLE - 4,1618,53,1563,1200,341,12,0,0,0,8,2,0,5,19,0,355,1138,24,1114,909,202,14,0,0,0,4,2,0,0,16,0,208
SEMINOLE - 5,1808,0,1813,1808,3,0,0,0,0,10,18,0,0,18,0,12,1519,0,1521,1526,3,0,0,0,0,11,13,4,0,13,4,11
SPALDING - 1,3739,109,3634,320,2915,0,22,5,68,182,0,0,0,0,19,3101,2807,93,2716,303,2175,0,20,0,60,46,0,0,0,0,18,2217
SPALDING - 10,4255,196,4084,2400,1552,0,0,0,0,0,1,35,57,95,17,1666,3370,70,3317,1995,1239,0,0,0,0,1,0,35,26,46,19,1289
SPALDING - 11,3374,50,3330,2636,595,4,30,7,0,5,63,0,0,68,30,586,2724,15,2719,2129,499,0,31,0,0,0,65,0,0,67,31,498
SPALDING - 12,1850,60,1791,1680,42,0,0,0,0,17,36,15,0,36,24,55,1542,29,1512,1425,26,0,0,0,0,18,37,15,0,37,18,38
SPALDING - 13,3220,108,3121,2757,263,0,6,0,0,44,14,41,6,19,61,313,2604,80,2529,2283,251,0,0,0,0,8,10,0,0,10,0,258
SPALDING - 14,3231,427,2831,1953,589,0,118,0,0,29,101,16,0,104,134,601,2226,220,2022,1527,383,0,82,0,0,0,23,0,0,24,82,387
SPALDING - 15,654,78,575,575,0,0,0,0,0,0,0,0,0,0,0,0,535,31,505,503,0,0,0,0,0,0,3,0,0,3,0,0
SPALDING - 16,3920,75,3823,1599,2292,14,9,0,0,21,8,0,0,22,10,2318,3328,11,3295,1347,2055,14,4,0,0,0,1,0,0,15,4,2048
SPALDING - 17,2855,143,2731,1755,908,0,0,0,3,80,31,2,0,31,2,966,2107,90,2019,1364,663,0,0,0,0,6,32,0,5,37,0,662
SPALDING - 18,2878,229,2616,390,2085,0,0,0,0,103,10,0,4,12,0,2203,1780,69,1712,335,1333,0,0,0,0,0,9,0,0,8,0,1333
SPALDING - 19,4211,386,3814,2810,950,0,0,13,0,0,81,58,0,80,41,945,3368,131,3234,2471,736,0,0,12,0,0,52,30,0,52,32,737
SPALDING - 2,2781,47,2735,175,2567,0,0,0,0,35,0,14,0,0,14,2588,1827,39,1792,146,1647,0,0,0,0,35,0,0,0,0,0,1667
SPALDING - 20,3251,183,3071,2209,891,0,0,0,0,2,6,0,0,4,0,895,2266,48,2220,1637,616,0,0,0,0,0,5,0,0,3,0,616
SPALDING - 21,5057,345,4729,3627,1012,0,67,0,0,0,12,0,0,12,67,1032,4470,244,4237,3262,902,0,66,0,0,0,5,0,0,5,66,909
SPALDING - 3,1802,33,1784,1433,291,0,7,7,0,27,0,0,0,0,8,331,1392,30,1364,1132,205,0,4,0,0,0,0,0,0,0,4,211
SPALDING - 4,1579,35,1535,1328,173,0,18,0,0,26,0,0,0,0,18,191,1249,19,1223,1086,121,0,22,0,0,0,0,0,0,0,22,134
SPALDING - 5,5934,241,5682,2599,2799,0,107,0,0,40,10,11,75,50,143,2863,4447,223,4212,2033,1948,0,92,0,0,7,9,12,35,24,128,1975
SPALDING - 6,4662,63,4612,1088,3172,0,0,5,17,331,11,23,0,10,12,3501,3258,44,3215,966,2131,0,0,0,21,105,4,23,0,4,12,2237
SPALDING - 7,2365,27,2326,1845,399,0,8,0,0,60,0,0,0,1,7,476,1737,19,1711,1435,247,0,8,0,0,0,0,0,0,0,8,249
SPALDING - 8,2832,203,2630,1938,640,0,0,0,0,0,31,0,0,31,0,642,2209,202,2007,1497,477,0,0,0,0,0,23,0,0,23,0,478
SPALDING - 9,2999,160,2797,2225,464,0,0,0,1,0,0,0,0,0,0,470,2209,135,2052,1697,265,0,0,0,0,0,0,0,0,0,0,268
STEPHENS - 1,7132,225,6891,5457,954,0,84,7,0,238,225,11,5,225,94,1194,5587,118,5451,4414,798,0,65,0,0,47,184,20,0,178,72,847
STEPHENS - 2,3970,131,3850,2868,692,0,34,8,2,86,25,0,32,64,31,821,3115,120,3015,2302,587,0,6,0,0,6,13,0,27,43,8,620
STEPHENS - 3,4634,103,4533,3965,111,0,142,7,2,9,344,0,11,349,141,125,3444,49,3397,3055,111,0,112,0,0,12,118,0,6,120,111,126
STEPHENS - 4,1649,20,1627,1568,4,0,0,0,0,0,31,0,0,36,2,3,1250,21,1230,1180,0,0,0,0,0,0,30,4,0,33,6,0
STEPHENS - 5,415,21,400,373,0,0,0,0,0,0,20,7,0,20,10,0,378,13,364,347,0,0,0,0,0,0,19,0,0,20,8,0
STEPHENS - 6,1603,5,1596,1477,83,0,0,0,0,5,31,0,0,31,0,86,1320,6,1311,1213,76,0,0,0,0,0,22,0,0,22,0,76
STEPHENS - 7,3242,18,3234,3052,63,0,3,0,0,45,124,0,0,123,3,106,2494,16,2483,2379,69,0,0,0,0,0,82,3,0,84,3,68
STEPHENS - 8,3809,48,3752,3162,275,0,19,0,16,67,139,0,0,139,19,345,3128,49,3073,2652,241,0,9,0,0,34,79,2,0,80,13,277
STEWART - 2,2060,0,2064,519,1539,0,0,0,0,5,0,0,0,0,0,1546,1763,0,1765,377,1377,0,0,0,0,8,0,0,4,4,0,1389
STEWART - 4,145,0,146,27,131,0,0,0,0,0,0,0,0,0,0,128,128,0,129,29,109,0,0,0,0,0,0,0,0,0,0,107
STEWART - 5,2431,106,2323,668,1552,72,10,0,0,0,19,0,0,91,10,1550,2179,104,2074,639,1329,74,7,0,0,0,20,0,0,94,7,1329
STEWART - 6,113,0,110,35,66,0,0,0,0,0,0,0,0,0,0,69,92,0,90,34,51,0,0,0,0,0,0,0,0,0,0,53
SUMTER - 15,2237,104,2135,1173,915,0,0,0,0,28,21,0,0,29,0,945,1789,40,1749,1050,685,6,0,0,0,8,0,0,0,13,0,696
SUMTER - 17,947,63,878,456,359,0,3,0,0,0,45,0,0,39,1,355,793,13,765,384,346,0,0,0,0,0,24,0,0,23,0,345
SUMTER - 28,1255,14,1267,623,597,0,26,0,0,0,0,2,0,0,34,597,1089,12,1085,453,585,0,34,0,0,3,0,0,0,0,37,589
SUMTER - 29,869,15,854,501,302,0,0,0,0,9,0,3,0,0,0,313,658,6,654,316,278,0,0,0,0,4,0,0,0,0,0,283
SUMTER - C1-27,5092,11,5075,787,3886,0,29,0,0,6,318,17,0,355,45,3890,3494,8,3494,702,2631,0,24,0,0,0,65,6,0,74,30,2629
SUMTER - C2-27,6120,514,5535,3437,2033,26,104,4,0,3,14,0,4,26,115,2029,4859,273,4535,3067,1439,26,111,0,0,0,21,0,0,20,115,1439
SUMTER - C3-27,4190,33,4082,668,3424,0,0,0,10,20,5,17,0,45,7,3426,3139,19,3095,589,2561,0,0,0,12,0,4,7,5,46,3,2553
SUMTER - E-27,2392,166,2297,1001,1150,0,79,0,0,0,43,0,0,18,76,1157,1862,25,1862,802,984,0,66,0,0,0,9,0,0,17,63,979
SUMTER - N-26,424,30,393,277,27,0,0,0,9,0,54,27,0,60,24,28,319,12,307,229,19,0,0,0,0,0,42,24,0,45,21,18
SUMTER - O-26,1519,81,1444,625,739,7,0,0,5,4,65,0,0,70,3,743,1055,41,1019,495,470,7,0,0,0,0,42,0,0,49,3,469
SUMTER - W-27,3283,258,3079,1613,1231,15,2,0,0,0,191,0,0,166,4,1254,2725,141,2627,1302,1054,15,0,0,0,0,186,0,0,165,0,1072
TALBOT - 1,476,0,476,188,262,0,0,0,0,0,0,5,0,2,2,272,449,0,447,181,247,0,0,0,0,5,0,5,0,3,2,254
