precinct_key,district_num,area_weight,block_count,precinct_block_count
1305108-11C,1,1.0000000000,,
1305108-12C,1,1.0000000000,,
1305108-13C,1,1.0000000000,,
1305108-15C,1,1.0000000000,,
130510XFTPU,1,1.0000000000,,
13053000001,2,1.0000000000,,
13053FTBEN1,2,1.0000000000,,
13053FTBEN2,2,1.0000000000,,
13053FTBEN3,2,1.0000000000,,
13055000870,14,1.0000000000,,
13055000925,14,1.0000000000,,
13055000940,14,1.0000000000,,
13055000961,14,1.0000000000,,
13055000962,14,1.0000000000,,
13055000968,14,1.0000000000,,
13055001083,14,1.0000000000,,
13055001216,14,1.0000000000,,
13055001382,14,1.0000000000,,
13055001484,14,1.0000000000,,
130550P-870,14,1.0000000000,,
13055XC-968,14,1.0000000000,,
13057000001,11,1.0000000000,,
13057000002,11,1.0000000000,,
13057000003,6,1.0000000000,,
13057000004,6,1.0000000000,,
13057000004,11,0.0000000000,,
13057000005,11,1.0000000000,,
13057000006,11,1.0000000000,,
13057000007,11,1.0000000000,,
13057000008,11,1.0000000000,,
13057000009,11,1.0000000000,,
13057000010,11,1.0000000000,,
13057000011,11,1.0000000000,,
13057000012,11,1.0000000000,,
13057000013,11,1.0000000000,,
13057000014,6,1.0000000000,,
13057000015,11,1.0000000000,,
13057000016,11,1.0000000000,,
13057000018,6,1.0000000000,,
13057000019,6,0.4552026584,,
13057000019,11,0.5447973416,,
13057000020,6,1.0000000000,,
13057000021,11,1.0000000000,,
13057000022,11,1.0000000000,,
13057000023,11,1.0000000000,,
13057000024,11,1.0000000000,,
13057000026,6,0.0000000044,,
13057000026,11,0.9999999956,,
13057000027,6,1.0000000000,,
13057000028,6,1.0000000000,,
13057000029,11,1.0000000000,,
13057000030,11,1.0000000000,,
13057000031,11,1.0000000000,,
13057000032,11,1.0000000000,,
13057000033,11,1.0000000000,,
13057000034,11,1.0000000000,,
13057000035,11,1.0000000000,,
13057000036,11,1.0000000000,,
13057000037,11,1.0000000000,,
13057000038,6,1.0000000000,,
13057000039,11,1.0000000000,,
13057000040,11,1.0000000000,,
13057000041,11,1.0000000000,,
13057000042,11,1.0000000000,,
13057000043,11,1.0000000000,,
13057000044,11,1.0000000000,,
1305900001A,10,1.0000000000,,
1305900001B,10,1.0000000000,,
1305900001C,10,1.0000000000,,
1305900001D,10,1.0000000000,,
1305900002A,10,1.0000000000,,
1305900002B,10,1.0000000000,,
1305900003A,10,1.0000000000,,
1305900003B,10,1.0000000000,,
1305900004A,10,1.0000000000,,
1305900004B,10,1.0000000000,,
1305900005A,10,1.0000000000,,
1305900005B,10,1.0000000000,,
1305900005C,10,1.0000000000,,
1305900005D,10,1.0000000000,,
1305900006A,10,1.0000000000,,
1305900006B,10,1.0000000000,,
1305900006C,10,1.0000000000,,
1305900006D,10,1.0000000000,,
1305900007A,10,1.0000000000,,
1305900007B,10,1.0000000000,,
1305900007C,10,1.0000000000,,
1305900008A,10,1.0000000000,,
1305900008B,10,1.0000000000,,
1305900008C,10,1.0000000000,,
13061000001,2,1.0000000000,,
13061000002,2,1.0000000000,,
13061000003,2,1.0000000000,,
13061000004,2,1.0000000000,,
13061000005,2,1.0000000000,,
13063000EW1,5,0.0000091048,,
13063000EW1,13,0.9999908952,,
13063000FP1,5,1.0000000000,,
13063000FP2,5,0.9991897162,,
13063000FP2,13,0.0008102838,,
13063000FP3,5,0.9968940088,,
13063000FP3,13,0.0031059912,,
13063000FP4,5,0.0022187597,,
13063000FP4,13,0.9977812403,,
13063000FP5,5,0.0000837108,,
13063000FP5,13,0.9999162892,,
13063000FP6,13,1.0000000000,,
13063000LC1,13,1.0000000000,,
13063000LJ1,13,1.0000000000,,
13063000LJ2,13,1.0000000000,,
13063000LJ3,3,0.0000005395,,
13063000LJ3,13,0.9999994605,,
13063000LJ4,13,1.0000000000,,
13063000LJ5,13,1.0000000000,,
13063000MO1,5,0.0000247230,,
13063000MO1,13,0.9999752770,,
13063000MO2,13,1.0000000000,,
13063000MO3,13,1.0000000000,,
13063000MO4,13,1.0000000000,,
13063000MO5,13,1.0000000000,,
13063000MO6,13,1.0000000000,,
13063000MO7,13,1.0000000000,,
13063000MO8,13,1.0000000000,,
13063000MO9,13,1.0000000000,,
13063000PH1,13,1.0000000000,,
13063000PH2,13,1.0000000000,,
1306300JB01,13,1.0000000000,,
1306300JB02,13,1.0000000000,,
1306300JB03,13,1.0000000000,,
1306300JB04,13,1.0000000000,,
1306300JB05,13,1.0000000000,,
1306300JB06,13,1.0000000000,,
1306300JB07,13,1.0000000000,,
1306300JB08,13,1.0000000000,,
1306300JB09,13,1.0000000000,,
1306300JB10,13,1.0000000000,,
1306300JB11,13,1.0000000000,,
1306300JB12,13,1.0000000000,,
1306300JB13,13,1.0000000000,,
1306300JB14,13,1.0000000000,,
1306300JB15,13,1.0000000000,,
1306300JB16,13,1.0000000000,,
1306300JB17,13,1.0000000000,,
1306300JB18,13,1.0000000000,,
1306300OAK1,5,0.9942720293,,
1306300OAK1,13,0.0057279707,,
1306300OAK2,5,1.0000000000,,
1306300OAK3,5,1.0000000000,,
1306300OAK4,5,1.0000000000,,
1306300RD01,13,1.0000000000,,
1306300RD02,13,1.0000000000,,
1306300RD03,13,1.0000000000,,
1306300RD04,13,1.0000000000,,
1306300RD05,13,1.0000000000,,
1306300RD06,13,1.0000000000,,
1306300RD07,13,1.0000000000,,
1306300RD08,13,1.0000000000,,
1306300RD09,13,1.0000000000,,
