precinct_key,district_num,area_weight,block_count,precinct_block_count
13013000016,111,0.0004032234,,
13013000016,112,0.0003063116,,
13013000016,119,0.7889407404,,
13015000001,5,0.0000716890,,
13015000001,14,0.9999283110,,
13015000002,15,0.9999078979,,
13015000002,22,0.0000652416,,
13015000002,35,0.0000268605,,
13015000003,14,0.0003378422,,
13015000003,15,0.9996621578,,
13015000004,15,1.0000000000,,
13015000005,14,0.9643303342,,
13015000005,15,0.0356696658,,
13015000006,14,0.0006171379,,
13015000006,15,0.9993340676,,
13015000006,22,0.0000487945,,
13015000007,15,0.9999298586,,
13015000007,16,0.0000464808,,
13015000007,17,0.0000001289,,
13015000007,36,0.0000235317,,
13015000008,14,0.9993203861,,
13015000008,15,0.0006796139,,
13015000009,5,0.0000370156,,
13015000009,14,0.9999629844,,
13015000010,13,0.0000507921,,
13015000010,14,0.9999264663,,
13015000010,15,0.0000227416,,
13015000011,14,0.0008091337,,
13015000011,15,0.9991908663,,
13015000012,5,0.0000349542,,
13015000012,14,0.9999650458,,
13015000014,13,0.0000015980,,
13015000014,14,0.9997817112,,
13015000014,15,0.0002021052,,
13015000014,16,0.0000145857,,
13015000015,14,0.9496555444,,
13015000015,15,0.0503436883,,
13015000015,22,0.0000007673,,
13015000016,14,0.0003316322,,
13015000016,15,0.9996683678,,
13015000018,14,0.0005943545,,
13015000018,15,0.9993903224,,
13015000018,16,0.0000153231,,
13017000001,148,0.0000575261,,
13017000001,149,0.0000001587,,
13017000001,156,0.9999075502,,
13017000001,169,0.0000347650,,
13017000002,148,0.8607781143,,
13017000002,156,0.1390262057,,
13017000002,169,0.0001956801,,
13019000518,169,0.0000138776,,
13019000518,170,0.9996419094,,
13019000518,176,0.0003442130,,
13019001144,170,0.9999162955,,
13019001144,176,0.0000837045,,
13019001148,170,0.9991652188,,
13019001148,176,0.0008347812,,
13019001157,170,1.0000000000,,
13019001329,170,0.9999653564,,
13019001329,172,0.0000246463,,
13019001329,175,0.0000099545,,
13019001329,176,0.0000000427,,
13019001427,170,1.0000000000,,
13019001642,169,0.0000274752,,
13019001642,170,0.9999725248,,
13019001767,170,0.9998569968,,
13019001767,176,0.0001430032,,
13019001819,170,1.0000000000,,
13021000EM1,143,1.0000000000,,
13021000EM2,133,0.0001684151,,
13021000EM2,143,0.9998315849,,
13021000EM3,142,0.0006987589,,
13021000EM3,143,0.9992681073,,
13021000EM3,144,0.0000331339,,
13021000EM4,133,0.0001031072,,
13021000EM4,143,0.9998968928,,
13021000EM5,133,0.0000227099,,
13021000EM5,143,0.9998321784,,
13021000EM5,149,0.0001451118,,
13021000GF1,142,0.0002950894,,
13021000GF1,143,0.9997049106,,
13021000GF2,143,1.0000000000,,
13021000GF3,142,0.9990991258,,
13021000GF3,143,0.0009008742,,
13021000GF4,142,0.0007183284,,
13021000GF4,143,0.9992816716,,
13021000GF5,142,0.9994558955,,
13021000GF5,143,0.0005441045,,
13021000HA1,142,1.0000000000,,
13021000HA2,142,0.0003281379,,
13021000HA2,144,0.9996718621,,
13021000HA3,142,0.9982955717,,
13021000HA3,143,0.0000715753,,
13021000HA3,144,0.0014387535,,
13021000HA3,145,0.0001940995,,
13021000HA4,142,0.0010118704,,
13021000HA4,144,0.9986290146,,
13021000HA4,145,0.0003591150,,
13021000HO1,142,0.1578250264,,
13021000HO1,144,0.8421749736,,
13021000HO2,142,0.5788815924,,
13021000HO2,144,0.4211184076,,
13021000HO3,142,0.0005392913,,
13021000HO3,144,0.9994607087,,
13021000HO4,142,0.9986736790,,
13021000HO4,143,0.0009079659,,
13021000HO4,144,0.0004183551,,
13021000HO5,142,0.0016392343,,
13021000HO5,144,0.9983607657,,
13021000HO6,142,0.9988491148,,
13021000HO6,144,0.0011508852,,
13021000HO7,142,0.0008445206,,
13021000HO7,144,0.9991554794,,
13021000RU1,142,0.0003473885,,
13021000RU1,143,0.9996472136,,
13021000RU1,145,0.0000053979,,
13021000RU2,143,0.9999542263,,
13021000RU2,145,0.0000444847,,
13021000RU2,149,0.0000012890,,
13021000VV1,142,0.0012549757,,
13021000VV1,143,0.9987450243,,
13021000VV2,142,0.0003398644,,
13021000VV2,143,0.9996601356,,
13021000VV3,142,0.9997650971,,
13021000VV3,143,0.0002349029,,
13021000VV4,142,1.0000000000,,
13021000VV5,142,0.9998877367,,
13021000VV5,143,0.0001122633,,
13021000VV6,142,0.9998998626,,
13021000VV6,143,0.0001001374,,
13021000WA1,142,0.0001179143,,
13021000WA1,144,0.0001805853,,
13021000WA1,145,0.9997015003,,
13021000WA2,142,0.8857582423,,
13021000WA2,143,0.0001622020,,
13021000WA2,145,0.1140795557,,
13023000001,148,0.0000179667,,
13023000001,149,0.9999718676,,
13023000001,155,0.0000101657,,
13025000001,174,0.9999140027,,
13025000001,176,0.0000022838,,
13025000001,178,0.0000837136,,
13025000002,174,0.9999365172,,
13025000002,178,0.0000624965,,
13025000002,180,0.0000009863,,
13025000003,167,0.0000512205,,
13025000003,174,0.9998326379,,
13025000003,178,0.0000222894,,
13025000003,180,0.0000938521,,
13027000659,175,1.0000000000,,
13027000660,172,0.0000099662,,
13027000660,175,0.9999900338,,
13027001199,175,1.0000000000,,
13027001230,172,0.0000059069,,
13027001230,173,0.0000103350,,
13027001230,175,0.9999837581,,
13027001402,173,0.0000609973,,
13027001402,175,0.9999390027,,
13027001650,175,0.9998907270,,
13027001650,177,0.0001092730,,
13027001712,172,0.0001259307,,
13027001712,175,0.9998740693,,
13029000001,157,0.0000291836,,
13029000001,160,0.9999341114,,
13029000001,164,0.0000367050,,
13029000002,160,0.9999984555,,
13029000002,164,0.0000015445,,
13029000003,159,0.0001898676,,
13029000003,160,0.9997156808,,
13029000003,164,0.0000944515,,
13029000004,162,0.0002349400,,
13029000004,164,0.9992305897,,
13029000004,167,0.0000000064,,
13029000004,168,0.0005344639,,
13029000005,164,1.0000000000,,
13029000006,164,0.7081600812,,
13029000006,166,0.2918399188,,
13029000007,164,0.0002801532,,
13029000007,166,0.9997198468,,
13029000008,164,0.1896250908,,
13029000008,166,0.8102797967,,
13029000008,168,0.0000951125,,
13029000009,164,1.0000000000,,
13029000010,164,0.5928011096,,
13029000010,166,0.4068103112,,
13029000010,168,0.0003885792,,
13029FTSTEW,157,0.0000010490,,
13029FTSTEW,160,0.0000825886,,
13029FTSTEW,162,0.0000069833,,
13029FTSTEW,164,0.9998664717,,
13029FTSTEW,167,0.0000429074,,
13031000001,126,0.0000127420,,
13031000001,158,0.0001334493,,
13031000001,159,0.9998538087,,
13031000002,158,0.0007435085,,
13031000002,159,0.9992564915,,
13031000003,159,0.9997249002,,
13031000003,160,0.0002750998,,
13031000004,159,0.0001580593,,
13031000004,160,0.9998419407,,
13031000005,159,0.0000558843,,
13031000005,160,0.9999441157,,
13031000006,160,1.0000000000,,
13031000007,157,0.0000142476,,
13031000007,158,0.0002047886,,
13031000007,160,0.9997809638,,
13031000008,157,0.0004426787,,
13031000008,158,0.9988977751,,
13031000008,160,0.0006595462,,
13031000009,158,0.9997116707,,
13031000009,160,0.0002883293,,
13031000010,158,0.0002350923,,
13031000010,160,0.9997649077,,
13031000011,158,0.9997084282,,
13031000011,160,0.0002915718,,
13031000012,126,0.0000095322,,
13031000012,158,0.9998505482,,
13031000012,159,0.0001399196,,
13031000013,158,0.0006321976,,
13031000013,159,0.0000420343,,
13031000013,160,0.9993257681,,
13031000014,158,0.4617876689,,
13031000014,159,0.5380346822,,
13031000014,160,0.0001776488,,
13031000015,158,0.0001912817,,
13031000015,159,0.0003785957,,
13031000015,160,0.9994301226,,
13031000016,159,0.0003191631,,
13031000016,160,0.9996808369,,
13033000001,126,1.0000000000,,
13033000002,126,0.9999075957,,
13033000002,130,0.0000786315,,
13033000002,132,0.0000137728,,
13033000003,126,0.9999748325,,
13033000003,159,0.0000251675,,
13033000004,126,0.9999927819,,
13033000004,132,0.0000072181,,
13033000005,126,0.9996407941,,
13033000005,130,0.0003592059,,
13033000006,126,0.9992472399,,
13033000006,132,0.0007527601,,
13033000007,126,0.9999600205,,
13033000007,132,0.0000079241,,
13033000007,158,0.0000320554,,
13033000008,126,1.0000000000,,
13033000009,126,0.9999982099,,
13033000009,159,0.0000017901,,
13033000010,126,0.9999991617,,
13033000010,158,0.0000008383,,
13033000011,126,1.0000000000,,
13033000012,126,0.9999902950,,
13033000012,132,0.0000097050,,
13033000013,126,0.9999894876,,
13033000013,132,0.0000105124,,
13033000014,126,1.0000000000,,
13033000015,126,1.0000000000,,
13033000016,126,1.0000000000,,
1303500BCCC,114,0.0000259042,,
1303500BCCC,117,0.0000676754,,
1303500BCCC,118,0.9998052090,,
1303500BCCC,134,0.0001012114,,
13037000001,151,0.0001862092,,
13037000001,154,0.9998137908,,
13037000002,154,1.0000000000,,
13037000003,154,1.0000000000,,
13037000004,154,1.0000000000,,
13037000005,154,1.0000000000,,
13039000001,174,0.0000972610,,
13039000001,180,0.9999027390,,
13039000002,180,1.0000000000,,
13039000003,180,1.0000000000,,
13039000004,174,0.0000435801,,
13039000004,180,0.9999564199,,
13039000005,180,1.0000000000,,
13039000006,180,1.0000000000,,
13039000007,180,1.0000000000,,
13039000008,180,1.0000000000,,
13039000009,180,1.0000000000,,
13039000010,180,1.0000000000,,
13039000011,180,1.0000000000,,
13039000012,180,1.0000000000,,
13039000013,180,1.0000000000,,
13039000014,180,1.0000000000,,
13043001685,158,1.0000000000,,
13043001736,156,0.0000065075,,
13043001736,157,0.0000005950,,
13043001736,158,0.9999928975,,
13045000501,18,0.0002895025,,
13045000501,71,0.9992664584,,
13045000501,72,0.0004440391,,
13045000640,64,0.0000339587,,
13045000640,71,0.9999660413,,
13045000641,18,0.0000026077,,
13045000641,64,0.0000190660,,
13045000641,71,0.9999783262,,
13045000642,64,0.0001627008,,
13045000642,71,0.9998372992,,
13045000649,18,0.0005673044,,
13045000649,71,0.9994326956,,
13045000650,18,0.0000653274,,
13045000650,71,0.9999346726,,
13045000682,64,0.0000061328,,
13045000682,65,0.0002267400,,
13045000682,70,0.9992969631,,
13045000682,71,0.0001612895,,
13045000682,72,0.0003088746,,
13045000713,18,0.0002790537,,
13045000713,70,0.0001420471,,
13045000713,72,0.9995788993,,
13045000715,72,1.0000000000,,
13045001006,18,0.9998155581,,
13045001006,72,0.0001844419,,
13045001111,18,0.9998360282,,
13045001111,72,0.0001639718,,
13045001122,18,0.0002179618,,
13045001122,71,0.9997820382,,
13045001152,18,0.9994451864,,
13045001152,71,0.0005548136,,
13045001240,18,0.9994213211,,
13045001240,72,0.0005786789,,
13045001371,18,0.0010674526,,
13045001371,72,0.9989325474,,
13045001483,70,0.0002808419,,
13045001483,71,0.0004689216,,
13045001483,72,0.9992502365,,
13045001496,18,0.9997487218,,
13045001496,72,0.0002512782,,
13045001533,18,0.9994565164,,
13045001533,72,0.0005434836,,
13045001540,71,1.0000000000,,
13045001542,64,0.0000617832,,
13045001542,70,0.0004607436,,
13045001542,71,0.9992668793,,
13045001542,72,0.0002105940,,
130450714A1,18,0.0021503354,,
130450714A1,71,0.0001952613,,
130450714A1,72,0.9976544033,,
130450714A2,18,0.0006449234,,
130450714A2,71,0.9989815354,,
130450714A2,72,0.0003735413,,
130450714A3,71,0.0380631286,,
130450714A3,72,0.9619368714,,
130450714A4,72,1.0000000000,,
130450714A5,71,0.9997960815,,
130450714A5,72,0.0002039185,,
130450714A6,72,1.0000000000,,
130450714BN,18,0.9970730212,,
130450714BN,71,0.0016643387,,
130450714BN,72,0.0012626401,,
130450714BW,18,0.0010257654,,
130450714BW,72,0.9989742346,,
1304700BLCK,2,0.0001499940,,
1304700BLCK,3,0.9998500060,,
1304700BOYN,2,0.0003862481,,
1304700BOYN,3,0.9996137519,,
1304700CAKT,2,0.0000001052,,
1304700CAKT,3,0.9998597135,,
1304700CAKT,6,0.0001401813,,
1304700CHAM,2,0.9994706640,,
1304700CHAM,3,0.0005293360,,
1304700FT-O,1,0.0000155593,,
1304700FT-O,2,0.0004498703,,
1304700FT-O,3,0.9995345704,,
1304700GRAY,3,1.0000000000,,
1304700LAKE,1,0.0002392980,,
1304700LAKE,3,0.9997607020,,
1304700POPS,2,0.0015817460,,
1304700POPS,3,0.9984182540,,
1304700RING,3,1.0000000000,,
1304700WEST,3,1.0000000000,,
1304700WOOD,2,0.9998158347,,
1304700WOOD,3,0.0001841653,,
13049000002,174,1.0000000000,,
1304900003B,174,1.0000000000,,
1304900003S,174,1.0000000000,,
1304900004A,174,1.0000000000,,
1304900004H,174,1.0000000000,,
1304900005F,174,0.9999721825,,
1304900005F,180,0.0000278175,,
1304900005R,174,1.0000000000,,
1304900005W,174,0.9999586378,,
1304900005W,180,0.0000413622,,
1305101-01C,163,0.9999995197,,
1305101-01C,165,0.0000004803,,
1305101-05C,163,1.0000000000,,
1305101-06C,162,0.0000047768,,
1305101-06C,163,0.9999952232,,
1305101-08C,162,0.0000008716,,
1305101-08C,163,0.9267065987,,
1305101-08C,165,0.0732925297,,
1305101-09C,162,0.9997198890,,
1305101-09C,163,0.0002801110,,
1305101-10C,165,0.0021938946,,
1305101-10C,166,0.9978061054,,
1305101-12C,165,0.0012224546,,
1305101-12C,166,0.9987775454,,
1305101-13C,163,0.9998224633,,
1305101-13C,165,0.0001435278,,
1305101-13C,166,0.0000340088,,
1305101-14C,163,0.0004242462,,
1305101-14C,165,0.9978967889,,
1305101-14C,166,0.0016789648,,
1305101-16C,163,0.0004451079,,
1305101-16C,165,0.0004689477,,
1305101-16C,166,0.9990859444,,
1305101-17C,165,0.0013499256,,
1305101-17C,166,0.9986500744,,
1305102-02C,163,0.0000011144,,
1305102-02C,165,0.9999988856,,
1305102-03C,163,0.9999416179,,
1305102-03C,165,0.0000583821,,
1305102-04C,165,1.0000000000,,
1305102-05C,163,0.0000002750,,
1305102-05C,165,0.9999997250,,
1305102-06C,165,1.0000000000,,
1305102-07C,163,0.0000000916,,
1305102-07C,165,0.9999999084,,
1305102-09C,165,1.0000000000,,
1305102-11C,163,0.0000011211,,
1305102-11C,165,0.9999988789,,
1305102-12C,163,0.9999998949,,
1305102-12C,165,0.0000001051,,
1305103-01C,165,1.0000000000,,
1305103-02C,163,0.9992809553,,
1305103-02C,165,0.0007190447,,
1305103-03C,165,1.0000000000,,
1305103-04C,165,1.0000000000,,
1305103-05C,165,1.0000000000,,
1305103-08C,165,1.0000000000,,
1305103-09C,165,1.0000000000,,
1305103-10C,165,1.0000000000,,
1305103-11C,163,0.0014769888,,
1305103-11C,165,0.9985230112,,
1305103-12C,165,0.9988212519,,
1305103-12C,166,0.0011787481,,
1305103-13C,165,0.9993363646,,
1305103-13C,166,0.0006636354,,
1305103-14C,163,0.0000392054,,
1305103-14C,165,0.9999607946,,
1305103-15C,165,0.9992505593,,
1305103-15C,166,0.0007494407,,
1305104-02C,165,0.0002991076,,
1305104-02C,166,0.9997008924,,
1305104-04C,166,1.0000000000,,
1305104-05C,166,1.0000000000,,
1305104-06C,166,1.0000000000,,
1305104-07C,166,1.0000000000,,
1305104-08C,166,1.0000000000,,
1305104-10C,166,1.0000000000,,
1305104-11C,166,1.0000000000,,
1305104-12C,166,1.0000000000,,
1305104-13C,166,1.0000000000,,
1305104-14C,166,1.0000000000,,
1305104-15C,166,1.0000000000,,
1305105-01C,162,0.9972493095,,
1305105-01C,163,0.0027506905,,
1305105-02C,163,1.0000000000,,
1305105-03C,163,1.0000000000,,
1305105-05C,163,1.0000000000,,
1305105-06C,162,0.9994399241,,
1305105-06C,163,0.0005600759,,
1305105-07C,162,0.9999716444,,
1305105-07C,163,0.0000283556,,
1305105-08C,162,0.9999994240,,
1305105-08C,163,0.0000005760,,
1305105-10C,162,0.0009025180,,
1305105-10C,163,0.9990974820,,
1305105-11C,162,0.9998028417,,
1305105-11C,163,0.0001971583,,
1305106-01C,162,0.0021565035,,
1305106-01C,163,0.9978434965,,
1305106-02C,162,0.0001040340,,
1305106-02C,163,0.0793324451,,
1305106-02C,164,0.0000917052,,
1305106-02C,166,0.9204718157,,
1305106-03C,162,0.3678745555,,
1305106-03C,163,0.0000002511,,
1305106-03C,164,0.0000279398,,
1305106-03C,166,0.6320972535,,
1305106-05C,162,1.0000000000,,
1305106-06C,162,0.4120351230,,
1305106-06C,163,0.5879648770,,
1305106-08C,162,1.0000000000,,
1305106-09C,162,0.9981055487,,
1305106-09C,164,0.0018010038,,
1305106-09C,166,0.0000934474,,
1305106-10C,162,0.0000695918,,
1305106-10C,164,0.1715323636,,
1305106-10C,166,0.8283896324,,
1305106-10C,168,0.0000084122,,
1305106-11C,162,0.9988638145,,
1305106-11C,164,0.0011361855,,
1305107-01C,161,0.0010908634,,
1305107-01C,163,0.9989091366,,
1305107-03C,161,0.9993127115,,
1305107-03C,163,0.0003863678,,
1305107-03C,165,0.0003009207,,
1305107-04C,161,0.9999898445,,
1305107-04C,165,0.0000101555,,
1305107-05C,161,0.0004154853,,
1305107-05C,163,0.9995719134,,
1305107-05C,164,0.0000124755,,
1305107-05C,165,0.0000001258,,
1305107-06C,163,0.0001484184,,
1305107-06C,164,0.9998515816,,
1305107-07C,161,0.3831505333,,
1305107-07C,163,0.0000030125,,
1305107-07C,164,0.6168464542,,
1305107-08C,159,0.0000020001,,
1305107-08C,160,0.0000352884,,
1305107-08C,161,0.0000825688,,
1305107-08C,164,0.9998801428,,
1305107-09C,162,0.0006630727,,
1305107-09C,164,0.9993369273,,
1305107-10C,162,0.9998197070,,
1305107-10C,163,0.0000086242,,
1305107-10C,164,0.0001716688,,
1305107-11C,161,0.9997426600,,
1305107-11C,163,0.0001444897,,
1305107-11C,164,0.0001128503,,
1305107-12C,162,0.0003169748,,
1305107-12C,164,0.9996830252,,
1305107-13C,162,0.0009861760,,
1305107-13C,163,0.0009221199,,
1305107-13C,164,0.9980917041,,
1305107-14C,162,0.9986702488,,
1305107-14C,163,0.0001925054,,
1305107-14C,164,0.0011372459,,
1305107-15C,161,1.0000000000,,
1305108-01C,163,0.0019180025,,
1305108-01C,165,0.9980819975,,
1305108-02C,163,1.0000000000,,
1305108-03C,162,0.9998620594,,
1305108-03C,163,0.0001379406,,
1305108-05C,163,0.9983910393,,
1305108-05C,165,0.0016089607,,
1305108-06C,163,1.0000000000,,
1305108-07C,161,0.0004448106,,
1305108-07C,163,0.0005130929,,
1305108-07C,165,0.9990420966,,
1305108-08C,165,1.0000000000,,
1305108-09C,165,1.0000000000,,
1305108-10C,163,0.9990965375,,
1305108-10C,165,0.0009034625,,
1305108-11C,163,1.0000000000,,
1305108-12C,162,0.0001169325,,
1305108-12C,163,0.9998830675,,
1305108-13C,162,0.0000021526,,
1305108-13C,163,0.9994147241,,
1305108-13C,164,0.0002804951,,
1305108-13C,165,0.0003026282,,
1305108-15C,161,0.0005004868,,
1305108-15C,163,0.9986690123,,
1305108-15C,165,0.0008305009,,
130510XFTPU,165,0.0000963162,,
130510XFTPU,166,0.9999036838,,
13053000001,151,1.0000000000,,
13053FTBEN1,137,0.0003706842,,
13053FTBEN1,141,0.0000097119,,
13053FTBEN1,151,0.9996196039,,
13053FTBEN2,140,0.0000146735,,
13053FTBEN2,151,0.9999853265,,
13053FTBEN3,140,0.0000125953,,
13053FTBEN3,151,0.9999874047,,
13055000870,1,0.0000026029,,
13055000870,2,0.0000098833,,
13055000870,12,0.9999875138,,
13055000925,12,1.0000000000,,
13055000940,12,1.0000000000,,
13055000961,12,1.0000000000,,
13055000962,2,0.0000430547,,
13055000962,12,0.9999569453,,
13055000968,12,1.0000000000,,
13055001083,12,1.0000000000,,
13055001216,12,1.0000000000,,
13055001382,12,1.0000000000,,
13055001484,12,1.0000000000,,
130550P-870,12,1.0000000000,,
13055XC-968,1,0.0000523778,,
13055XC-968,12,0.9999476222,,
13057000001,21,0.9965321536,,
13057000001,44,0.0008773192,,
13057000001,46,0.0025905272,,
13057000002,21,0.9987527538,,
13057000002,44,0.0003284156,,
13057000002,46,0.0002360212,,
13057000002,47,0.0006828094,,
13057000003,21,0.9987417615,,
13057000003,23,0.0006108215,,
13057000003,47,0.0006474169,,
13057000004,11,0.9997810957,,
13057000004,23,0.0002189043,,
13057000005,20,0.9982240815,,
13057000005,22,0.0017759185,,
13057000006,15,0.0000015390,,
13057000006,22,0.9999745182,,
13057000006,35,0.0000239428,,
13057000007,20,0.9996486292,,
13057000007,44,0.0003513708,,
13057000008,21,1.0000000000,,
13057000009,20,0.9987982151,,
13057000009,23,0.0012017849,,
13057000010,14,0.0007654403,,
13057000010,22,0.0002004711,,
13057000010,23,0.9990340886,,
13057000011,20,0.7633231877,,
13057000011,22,0.2362031650,,
13057000011,44,0.0004736473,,
13057000012,20,0.0008587406,,
13057000012,21,0.0000052082,,
13057000012,44,0.9991360512,,
13057000013,11,0.0001260290,,
13057000013,14,0.0004254576,,
13057000013,23,0.9994485133,,
13057000014,9,0.0000449891,,
13057000014,11,0.9998680884,,
13057000014,23,0.0000869225,,
13057000015,20,0.9977955128,,
13057000015,44,0.0022044872,,
13057000016,20,0.9993694642,,
13057000016,22,0.0005703493,,
13057000016,44,0.0000601865,,
13057000018,11,0.0000122250,,
13057000018,21,0.4305239147,,
13057000018,23,0.0004270248,,
13057000018,24,0.0000000444,,
13057000018,47,0.5690367911,,
13057000019,21,0.9993111418,,
13057000019,23,0.0006888582,,
13057000020,11,0.0001328614,,
13057000020,21,0.0002117886,,
13057000020,23,0.9996553500,,
13057000021,20,1.0000000000,,
13057000022,20,0.0005527100,,
13057000022,21,0.4039292576,,
13057000022,23,0.5955180324,,
13057000023,20,0.0003355551,,
13057000023,22,0.9996644449,,
13057000024,20,0.9985150489,,
13057000024,21,0.0002158202,,
13057000024,23,0.0012691310,,
13057000026,21,0.0005342662,,
13057000026,44,0.0004004981,,
13057000026,46,0.9990349313,,
13057000026,47,0.0000106810,,
13057000026,49,0.0000196234,,
13057000027,21,0.0017307768,,
13057000027,23,0.9982692232,,
13057000028,21,0.9993166175,,
13057000028,47,0.0006833825,,
13057000029,15,0.0000633204,,
13057000029,22,0.9999366796,,
13057000030,11,0.0000074486,,
13057000030,14,0.9994791985,,
13057000030,23,0.0005133529,,
13057000031,23,1.0000000000,,
13057000032,20,0.9997364671,,
13057000032,22,0.0002635329,,
13057000033,11,0.0000227012,,
13057000033,14,0.9999772988,,
13057000034,20,0.9997468297,,
13057000034,21,0.0002531703,,
13057000035,14,0.0002704049,,
13057000035,15,0.0000190645,,
13057000035,20,0.0000532586,,
13057000035,22,0.9994440267,,
13057000035,23,0.0002132453,,
13057000036,20,0.0005329595,,
13057000036,22,0.0004567688,,
13057000036,23,0.9990102717,,
13057000037,20,0.0002336586,,
13057000037,21,0.9996521318,,
13057000037,44,0.0001142095,,
13057000038,21,0.9988123440,,
13057000038,23,0.0004244815,,
13057000038,47,0.0007631746,,
13057000039,21,0.0005718766,,
13057000039,23,0.9994281234,,
13057000040,20,0.0025850124,,
13057000040,22,0.9974149876,,
13057000041,14,0.9994797551,,
13057000041,22,0.0002506633,,
13057000041,23,0.0002695817,,
13057000042,21,0.9999547600,,
13057000042,23,0.0000452400,,
13057000043,21,0.0023287153,,
13057000043,46,0.9976712847,,
13057000044,21,0.0007049068,,
13057000044,44,0.9985943690,,
13057000044,46,0.0007007242,,
1305900001A,122,0.5878113655,,
1305900001A,123,0.0004078500,,
1305900001A,124,0.4117807846,,
1305900001B,121,0.0003930609,,
1305900001B,122,0.0001241376,,
1305900001B,124,0.9994828015,,
1305900001C,121,1.0000000000,,
1305900001D,121,0.9994426062,,
1305900001D,124,0.0005573938,,
1305900002A,120,0.0024974002,,
1305900002A,122,0.9974986700,,
